City_id,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
116,Bambous Virieux,MU,12/4/2021 4:11,-20.3428,57.7575,82.22,74,5,11.32,clear sky
117,Asau,RO,12/4/2021 4:11,46.4333,26.4,32.95,77,100,0.83,overcast clouds
118,Chippewa Falls,US,12/4/2021 4:11,44.9369,-91.3929,35.78,92,1,9.22,clear sky
119,Washougal,US,12/4/2021 4:11,45.5826,-122.3534,42.08,92,1,0,clear sky
120,Surman,LY,12/4/2021 4:11,32.7567,12.5716,53.31,59,53,24.23,broken clouds
121,Broken Hill,AU,12/4/2021 4:11,-31.95,141.4333,77.29,14,93,17.98,overcast clouds
122,Bengkulu,ID,12/4/2021 4:11,-3.8004,102.2655,84.02,68,100,5.82,overcast clouds
123,Jalu,LY,12/4/2021 4:09,29.0331,21.5482,60.67,30,100,6.89,overcast clouds
124,Agadez,NE,12/4/2021 4:11,19.75,10.25,62.6,26,10,5.44,clear sky
125,Khatanga,RU,12/4/2021 4:11,71.9667,102.5,-19.68,97,100,15.39,overcast clouds
126,Churapcha,RU,12/4/2021 4:11,62.0025,132.4325,-29.25,96,58,7.65,broken clouds
127,Saint Pete Beach,US,12/4/2021 4:06,27.7253,-82.7412,63.18,92,93,4.47,overcast clouds
128,Takoradi,GH,12/4/2021 4:11,4.8845,-1.7554,79.2,85,90,6.85,light rain
129,Ullapool,GB,12/4/2021 4:11,57.8987,-5.1604,39.76,92,100,3,light rain
130,Dunedin,NZ,12/4/2021 4:11,-45.8742,170.5036,54.81,66,100,3,moderate rain
131,Glazov,RU,12/4/2021 4:11,58.1394,52.6584,33.37,98,100,14.76,snow
132,Auki,SB,12/4/2021 4:11,-8.7676,160.7034,82.2,80,100,2.13,overcast clouds
133,Moose Factory,CA,12/4/2021 4:11,51.2585,-80.6094,-2.15,97,46,4.76,scattered clouds
134,Ola,RU,12/4/2021 4:11,59.5833,151.2833,2.14,93,100,7.81,light snow
135,Chauk,MM,12/4/2021 4:11,20.8833,94.8167,79.83,55,97,4.79,overcast clouds
136,Wasilla,US,12/4/2021 4:11,61.5814,-149.4394,4.44,84,1,5.75,clear sky
137,Southbridge,US,12/4/2021 4:11,42.0751,-72.0334,31.96,51,7,1.99,clear sky
138,Melo,UY,12/4/2021 4:11,-32.3667,-54.1833,55.35,94,2,7,clear sky
139,Tuatapere,NZ,12/4/2021 4:11,-46.1333,167.6833,61.56,95,94,3,overcast clouds
140,Shambu,ET,12/4/2021 4:12,9.5667,37.1,50.58,56,5,3.24,clear sky
141,Faya,SA,12/4/2021 4:12,18.3851,42.4509,43.32,27,0,3.8,clear sky
142,Leningradskiy,RU,12/4/2021 4:12,69.3833,178.4167,1.15,90,100,14.05,overcast clouds
143,Tyrma,RU,12/4/2021 4:12,50.0833,132.1667,-1.34,84,70,2.42,broken clouds
144,Half Moon Bay,US,12/4/2021 4:12,37.4636,-122.4286,55.71,87,90,1.01,haze
145,Talnakh,RU,12/4/2021 4:12,69.4865,88.3972,-27.8,97,88,12.64,overcast clouds
146,Balabac,PH,12/4/2021 4:12,7.9868,117.0645,81.64,81,100,11.61,overcast clouds
147,Plettenberg Bay,ZA,12/4/2021 4:12,-34.0527,23.3716,60.93,79,100,5.06,overcast clouds
148,Constitucion,CL,12/4/2021 4:12,-35.3333,-72.4167,52.68,70,8,8.23,clear sky
149,La Ronge,CA,12/4/2021 4:12,55.1001,-105.2842,-0.08,99,90,5.73,overcast clouds
150,Sao Filipe,CV,12/4/2021 4:12,14.8961,-24.4956,74.59,69,100,10.49,overcast clouds
151,Pochinki,RU,12/4/2021 4:12,54.6988,44.8668,38.17,96,100,20.24,light rain
152,Naduvattam,IN,12/4/2021 4:12,11.4833,76.5667,62.15,81,89,1.92,overcast clouds
153,San Patricio,US,12/4/2021 4:12,28.017,-97.5169,73.89,88,1,9.01,clear sky
154,Cockburn Town,TC,12/4/2021 4:12,21.4612,-71.1419,79.18,76,27,16.91,scattered clouds
155,Klaksvik,FO,12/4/2021 4:12,62.2266,-6.589,34.72,73,96,7.83,light rain
156,Cabedelo,BR,12/4/2021 4:12,-6.9811,-34.8339,79.47,84,85,9.93,overcast clouds
157,Whitefish,US,12/4/2021 4:12,48.4111,-114.3376,35.51,84,90,0,overcast clouds
